ORGID,ORGTYPE,ORGNUMBER,SCHNUMBER,FORMID,GISNAME,MDENAME,ALTNAME,GISADDR,MDEADDR,PUBPRIV,LOCTYPE,GRADERANGE,CLASS,MAGNET,LOCDISTID,LOCDISTNAME,COUNTYCODE,COUNTYNAME,CREATEDT,UPDATEDT,FED_SCHNUM,WEB_URL,YEAR,latitude,longitude
10011898000,01,0011,898,0011-01-898,Step Ahead HS,Secondary Virtual School,NULL,"1353 W Highway 10, Anoka, MN 55303","1353 West Highway 10, Anoka, MN 55303",Public,Member,6-12,46,NO,10011000000,Anoka-Hennepin,27003,Anoka,2014-09-01,2022-02-24,270318004654,http://stepaheadhs.com,SY2022-23,45.216090,-93.415062
10011975000,01,0011,975,0011-01-975,AH Regional HS Summer Program,Anoka-Hennepin Regional HS Summer Program,NULL,"1313 Coon Rapids Blvd NW, Coon Rapids, MN 55433","1313 Coon Rapids Blvd NW, Coon Rapids, MN 55433-5362",Public,Member,8-12,41,NO,10011000000,Anoka-Hennepin,27003,Anoka,2007-06-01,2022-02-16,270318000008,https://www.ahschools.us/,SY2022-23,45.152903,-93.299411
10012000000,01,0012,000,0012-01,Centennial District Office,Centennial Public School District,Centennial,"4707 North Road, Circle Pines, MN 55014","4707 N Rd, Circle Pines, MN 55014-1545",Public,Head,,,NO,10012000000,Centennial,27003,Anoka,2007-08-15,2022-10-24,2708100,http://www.isd12.org,SY2022-23,45.154068,-93.150617
10012090000,01,0012,090,0012-01-090,Centennial ECFE (Parenting Education),Centennial ECFE (Parenting Education),NULL,"575 Birch St, Lino Lakes, MN 55014","575 Birch Street, Lino Lakes, MN 55014",Public,Member,,84,NO,10012000000,Centennial,27003,Anoka,2018-10-01,2022-09-19,2708100,http://www.isd12.org,SY2022-23,45.143428,-93.113558
10012100000,01,0012,100,0012-01-100,Centennial School Readiness (Preschool),Centennial School Readiness (Preschool),NULL,"575 Birch St, Lino Lakes, MN 55014","575 Birch Street, Lino Lakes, MN 55014",Public,Member,,85,NO,10012000000,Centennial,27003,Anoka,2018-10-01,2022-09-19,2708100,http://www.isd12.org,SY2022-23,45.143428,-93.113558
10012158000,01,0012,158,0012-01-158,Pines School-ACS,Pines School - ACS,NULL,"7555 4th Ave, Lino Lakes, MN 55014","7555 4th Avenue, Lino Lakes, MN 55014",Public,Member,8-12,77,NO,10012000000,Centennial,27003,Anoka,2014-02-04,2022-02-24,270810004655,http://isd12.org,SY2022-23,45.180873,-93.123596
10012159000,01,0012,159,0012-01-159,Pines School-NSP,Pines School - NSP,NULL,"7555 4th Ave, Lino Lakes, MN 55014","7555 4th Avenue, Lino Lakes, MN 55014",Public,Member,8-12,77,NO,10012000000,Centennial,27003,Anoka,2014-02-04,2022-02-24,270810004656,http://isd12.org,SY2022-23,45.180873,-93.123596
10012161000,01,0012,161,0012-01-161,Pines School-RJC,Pines School - RJC,NULL,"7555 4th Ave, Lino Lakes, MN 55014","7555 4th Ave, Lino Lakes, MN 55014",Public,Member,8-12,77,NO,10012000000,Centennial,27003,Anoka,2014-02-04,2022-02-24,270810004620,http://isd12.org/,SY2022-23,45.180873,-93.123596
10012162000,01,0012,162,0012-01-162,Pines School Day Program,Pines School Day Program,NULL,"7555 4th Ave, Lino Lakes, MN 55014","7555 4th Ave, Lino Lakes, MN 55014",Public,Member,8-12,71,NO,10012000000,Centennial,27003,Anoka,2012-08-17,2022-02-24,270810004616,http://www.isd12.org,SY2022-23,45.180873,-93.123596
10012164000,01,0012,164,0012-01-164,Centennial High,Centennial High School,NULL,"4757 North Rd, Circle Pines, MN 55014","4757 N Rd, Circle Pines, MN 55014-1545",Public,Member,9-12,32,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-03-09,270810000334,http://www.isd12.org/chs/index.html,SY2022-23,45.153670,-93.148852
10012166000,01,0012,166,0012-01-166,Centennial Middle,Centennial Middle,NULL,"399 Elm St, Lino Lakes, MN 55014","399 Elm St, Lino Lakes, MN 55014-1269",Public,Member,6-8,20,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-03-01,270810002784,http://www.isd12.org/cms/,SY2022-23,45.170268,-93.125296
10012167000,01,0012,167,0012-01-167,Centennial ALC,Centennial Area Learning Center,NULL,"4881 101st Ln NE, Circle Pines, MN 55014","4881 101st Ln NE, Circle Pines, MN 55014",Public,Member,7-12,41,NO,10012000000,Centennial,27003,Anoka,2007-06-20,2022-03-09,270810002753,http://www.isd12.org/calc,SY2022-23,45.154942,-93.145208
10012168000,01,0012,168,0012-01-168,Centennial TS,Centennial Targeted Services,NULL,"4881 101st Ln NE, Circle Pines, MN 55014","4881 101st Ln NE, Circle Pines, MN 55014",Public,Member,KG-8,45,NO,10012000000,Centennial,27003,Anoka,2007-06-01,2022-03-09,270810003423,http://www.isd12.org,SY2022-23,45.154942,-93.145208
10012169000,01,0012,169,0012-01-169,Centennial ESY,Centennial Extended School Year,NULL,"4707 North Road, Circle Pines, MN 55014","4707 N Rd, Circle Pines, MN 55014",Public,Member,1-12,51,NO,10012000000,Centennial,27003,Anoka,2007-06-01,2022-09-19,2708100,,SY2022-23,45.154068,-93.150617
10012170000,01,0012,170,0012-01-170,CALC Transition,CALC Transition,NULL,"4881 101st Ln NE, Circle Pines, MN 55014","4881 101st Ln NE, Circle Pines, MN 55014",Public,Member,12,50,NO,10012000000,Centennial,27003,Anoka,2007-06-01,2022-03-09,270810003712,http://www.isd12.org/calc,SY2022-23,45.154942,-93.145208
10012171000,01,0012,171,0012-01-171,Project Search,Project Search,NULL,"4707 North Road, Circle Pines, MN 55014","4707 N Rd, Circle Pines, MN 55014-1545",Public,Member,12,50,NO,10012000000,Centennial,27003,Anoka,2010-04-15,2022-09-19,270810004359,http://www.isd12.org,SY2022-23,45.154068,-93.150617
10012174000,01,0012,174,0012-01-174,Centennial High School Online,Centennial High School Online,NULL,"4757 North Rd, Circle Pines, MN 55014","4757 North Road, Circle Pines, MN 55014",Public,Member,9-12,46,NO,10012000000,Centennial,27003,Anoka,2021-07-08,2021-07-08,270810005327,http://www.isd12.org,SY2022-23,45.153670,-93.148852
10012176000,01,0012,176,0012-01-176,Centennial Middle School Online,Centennial Middle School Online,NULL,"399 Elm St, Lino Lakes, MN 55014","399 Elm St, Lino Lakes, MN 55014",Public,Member,6-8,46,NO,10012000000,Centennial,27003,Anoka,2021-07-08,2021-07-08,270810005328,http://www.isd12.org,SY2022-23,45.170268,-93.125296
10012510000,01,0012,510,0012-01-510,Centennial Elementary,Centennial Elementary,NULL,"4657 North Rd, Circle Pines, MN 55014","4657 North Rd, Circle Pines, MN 55014-1545",Public,Member,KG-5,10,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-03-09,270810000332,http://www.isd12.org/cte/,SY2022-23,45.153989,-93.151630
10012511000,01,0012,511,0012-01-511,Centerville Elementary,Centerville Elementary,NULL,"1721 Westview Ave, Centerville, MN 55038","1721 Westview Ave, Centerville, MN 55038-9711",Public,Member,KG-5,10,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-03-11,270810000335,http://www.isd12.org/cve/,SY2022-23,45.165386,-93.054936
10012512000,01,0012,512,0012-01-512,Golden Lake Elementary,Golden Lake Elementary,NULL,"1 School Rd, Circle Pines, MN 55014","1 School Rd, Circle Pines, MN 55014-1786",Public,Member,EC-5,10,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-09-19,270810000336,http://www.isd12.org/gle/,SY2022-23,45.132629,-93.150153
10012513000,01,0012,513,0012-01-513,Rice Lake Elementary,Rice Lake Elementary,NULL,"575 Birch St, Lino Lakes, MN 55014","575 Birch St, Lino Lakes, MN 55014-1369",Public,Member,KG-5,10,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-09-19,270810000022,http://www.isd12.org/rle/,SY2022-23,45.143428,-93.113558
10012514000,01,0012,514,0012-01-514,Early Childhood Center,Early Childhood Center,NULL,"575 Birch St, Lino Lakes, MN 55014","575 Birch Street, Lino Lakes, MN 55014",Public,Member,EC+KG,50,NO,10012000000,Centennial,27003,Anoka,2009-04-14,2022-09-19,270810000009,http://www.isd12.org,SY2022-23,45.143428,-93.113558
10012515000,01,0012,515,0012-01-515,Blue Heron Elementary,Blue Heron Elementary,NULL,"405 Elm St, Lino Lakes, MN 55014","405 Elm St, Lino Lakes, MN 55014-1269",Public,Member,KG-5,10,NO,10012000000,Centennial,27003,Anoka,2007-04-13,2022-03-01,270810003172,http://www.isd12.org/bhe/,SY2022-23,45.172196,-93.123461
10012519000,01,0012,519,0012-01-519,Centennial Online Elementary,Centennial Online Elementary,NULL,"4707 North Road, Circle Pines, MN 55014","4707 North Road, Circle Pines, MN 55014",Public,Member,KG-5,46,NO,10012000000,Centennial,27003,Anoka,2021-07-08,2021-07-08,270810005329,http://www.isd12.org,SY2022-23,45.154068,-93.150617
10013000000,01,0013,000,0013-01,Columbia Heights District Office,Columbia Heights Public School District,Columbia Heights,"1440 49th Ave NE, Columbia Heights, MN 55421","1440 49th Ave NE, Columbia Heights, MN 55421-1992",Public,Head,,,NO,10013000000,Columbia Heights,27003,Anoka,2007-08-15,2022-10-24,2709510,http://www.colheights.k12.mn.us/,SY2022-23,45.055342,-93.239756
10013016000,01,0013,016,0013-01-016,Columbia Heights High,Columbia Heights Senior High,NULL,"1400 49th Ave NE, Columbia Heights, MN 55421","1400 49th Ave NE, Columbia Heights, MN 55421",Public,Member,9-12,32,NO,10013000000,Columbia Heights,27003,Anoka,2007-04-13,2022-03-11,270951000396,http://www.colheights.k12.mn.us,SY2022-23,45.056178,-93.240046
10013017000,01,0013,017,0013-01-017,Columbia Academy,Columbia Academy,NULL,"900 49th Ave NE, Columbia Heights, MN 55421","900 49th Ave NE, Columbia Heights, MN 55421-1710",Public,Member,6-8,20,NO,10013000000,Columbia Heights,27003,Anoka,2007-04-13,2022-03-11,270951000395,http://www.colheights.k12.mn.us,SY2022-23,45.056803,-93.249756
10013515000,01,0013,515,0013-01-515,Highland Elementary,Highland Elementary,NULL,"1500 49th Ave NE, Columbia Heights, MN 55421","1500 49th Ave NE, Columbia Heights, MN 55421-1991",Public,Member,EC-5,10,NO,10013000000,Columbia Heights,27003,Anoka,2007-04-13,2022-09-12,270951000398,http://www.colheights.k12.mn.us,SY2022-23,45.055701,-93.238092
10013517000,01,0013,517,0013-01-517,North Park School for Innovation,North Park School for Innovation,NULL,"5575 Fillmore St NE, Fridley, MN 55432","5575 Fillmore St NE, Fridley, MN 55432-5797",Public,Member,EC-5,10,NO,10013000000,Columbia Heights,27003,Anoka,2007-04-13,2022-05-06,270951000400,http://www.colheights.k12.mn.us,SY2022-23,45.069052,-93.240781
10013520000,01,0013,520,0013-01-520,Valley View Elementary,Valley View Elementary,NULL,"800 49th Ave NE, Columbia Heights, MN 55421","800 49th Ave NE, Columbia Heights, MN 55421-1798",Public,Member,EC-5,10,NO,10013000000,Columbia Heights,27003,Anoka,2007-04-13,2022-03-11,270951000402,http://www.colheights.k12.mn.us,SY2022-23,45.056809,-93.251365
10013715000,01,0013,715,0013-01-715,Pre-K Highland,Pre-K Highland,NULL,"1500 49th Ave NE, Columbia Heights, MN 55421","1500 49th Ave NE , Columbia Heights, MN 55421",Public,Member,,85,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-03-11,2709510,http://www.colheights.k12.mn.us,SY2022-23,45.055701,-93.238092
10013717000,01,0013,717,0013-01-717,Pre-K North Park,Pre-K North Park,NULL,"5575 Fillmore St NE, Fridley, MN 55432","5575 Fillmore St NE, Fridley, MN 55432",Public,Member,,85,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-05-06,2709510,http://www.colheights.k12.mn.us,SY2022-23,45.069052,-93.240781
10013720000,01,0013,720,0013-01-720,Pre-K Valley View,Pre-K Valley View,NULL,"800 49th Ave NE, Columbia Heights, MN 55421","800 49th Ave NE, Columbia Heights, MN 55421",Public,Member,,85,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-03-11,2709510,http://www.colheights.k12.mn.us,SY2022-23,45.056809,-93.251365
10013750000,01,0013,750,0013-01-750,Pre-K Family Center,Pre-K Family Center,NULL,"1400 49th Ave NE, Columbia Heights, MN 55421","1400 49th Ave NE, Columbia Heights, MN 55421",Public,Member,,85,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-03-11,2709510,http://www.colheights.k12.mn.us,SY2022-23,45.056178,-93.240046
10013810000,01,0013,810,0013-01-810,Columbia Academy Anchor Program,Columbia Academy Anchor Program,NULL,"900 49th Ave NE, Columbia Heights, MN 55421","900 49th Ave NE, Columbia Heights, MN 55421",Public,Member,6-8,79,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-03-11,270951005164,http://colheights.k12.mn.us,SY2022-23,45.056803,-93.249756
10013813000,01,0013,813,0013-01-813,Early Childhood (Columbia Heights),Early Childhood,NULL,"1460 49th Ave NE, Columbia Heights, MN 55421","1460 49th Ave NE, Columbia Heights, MN 55421-1992",Public,Member,EC,50,NO,10013000000,Columbia Heights,27003,Anoka,2007-06-21,2022-09-12,270951000011,http://www.colheights.k12.mn.us,SY2022-23,45.055381,-93.238948
10013814000,01,0013,814,0013-01-814,Columbia Heights ESY,Columbia Heights Extended Year,NULL,"1440 49th Ave NE, Columbia Heights, MN 55421","1440 49th Ave NE, Columbia Heights, MN 55421",Public,Member,KG-12,51,NO,10013000000,Columbia Heights,27003,Anoka,2007-06-21,2022-03-11,2709510,,SY2022-23,45.055342,-93.239756
10013815000,01,0013,815,0013-01-815,Columbia Heights Transition Program,Columbia Heights Transition Program,NULL,"1400 49th Ave NE, Columbia Heights, MN 55421","1400 49th Ave NE, Columbia Heights, MN 55421",Public,Member,9-12,50,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2021-06-29,270951005165,http://colheights.k12.mn.us,SY2022-23,45.056178,-93.240046
10013850000,01,0013,850,0013-01-850,Columbia Heights ECFE,Columbia Heights ECFE,NULL,"1400 49th Ave NE, Columbia Heights, MN 55421","1400 49th Ave NE, Columbia Heights, MN 55421",Public,Member,,84,NO,10013000000,Columbia Heights,27003,Anoka,2018-10-01,2022-03-11,2709510,http://www.colheights.k12.mn.us,SY2022-23,45.056178,-93.240046
10013860000,01,0013,860,0013-01-860,Anchor,Anchor,NULL,"1400 49th Ave NE, Columbia Heights, MN 55421","1400 49th AVE NE, Columbia Heights, MN 55421",Public,Member,9-12,79,NO,10013000000,Columbia Heights,27003,Anoka,2018-01-24,2021-06-29,270951004971,,SY2022-23,45.056178,-93.240046
10013900000,01,0013,900,0013-01-900,Virtual Heights Elementary,Virtual Heights Elementary,NULL,"1440 49th Ave NE, Columbia Heights, MN 55421","1440 49th Ave NE, Columbia Heights, MN 55421",Public,Member,KG-5,46,NO,10013000000,Columbia Heights,27003,Anoka,2021-09-08,2021-09-08,270951005330,https://www.colheights.k12.mn.us/domain/557,SY2022-23,45.055342,-93.239756
10013950000,01,0013,950,0013-01-950,Virtual Heights Secondary,Virtual Heights Secondary,NULL,"1440 49th Ave NE, Columbia Heights, MN 55421","1440 49th Ave NE, Columbia Heights, MN 55421",Public,Member,6-12,46,NO,10013000000,Columbia Heights,27003,Anoka,2021-09-08,2021-09-08,270951005331,https://www.colheights.k12.mn.us/domain/557,SY2022-23,45.055342,-93.239756
10014000000,01,0014,000,0014-01,Fridley District Office,Fridley Public School District,Fridley,"6000 W Moore Lake Dr, Fridley, MN 55432","6000 W Moore Lake Dr, Fridley, MN 55432-5698",Public,Head,,,NO,10014000000,Fridley,27003,Anoka,2022-09-19,2022-11-17,2712420,http://www.fridley.k12.mn.us/,SY2022-23,45.076328,-93.252380
10014006000,01,0014,006,0014-01-006,Voluntary Pre-KG (Fridley),Voluntary Prekindergarten School,NULL,"6085 7th St NE, Fridley, MN 55432","6085 7th St NE, Fridley, MN 55432",Public,Member,EC-PK,10,NO,10014000000,Fridley,27003,Anoka,2018-01-26,2022-09-12,271242005082,http://www.fridley.k12.mn.us,SY2022-23,45.078203,-93.256967
10014022000,01,0014,022,0014-01-022,Fridley High,Fridley Senior High,NULL,"6000 W Moore Lake Dr, Fridley, MN 55432","6000 W Moore Lake Dr, Fridley, MN 55432",Public,Member,9-12,32,YES,10014000000,Fridley,27003,Anoka,2007-04-13,2022-11-15,271242000611,,SY2022-23,45.076328,-93.252380
10014023000,01,0014,023,0014-01-023,Fridley Middle,Fridley Middle,NULL,"6100 W Moore Lake Dr, Fridley, MN 55432","6100 W Moore Lake Dr, Fridley, MN 55432",Public,Member,5-8,20,YES,10014000000,Fridley,27003,Anoka,2007-04-13,2022-03-21,271242000610,,SY2022-23,45.080137,-93.251149
10014100000,01,0014,100,0014-01-100,PYP Preschool,PYP Preschool,NULL,"6085 7th St NE, Fridley, MN 55432","6085 Seventh Street NE, Fridley, MN 55432",Public,Member,,85,NO,10014000000,Fridley,27003,Anoka,2018-10-01,2022-03-21,2712420,http://fridley.k12.mn.us,SY2022-23,45.078203,-93.256967
10014310000,01,0014,310,0014-01-310,Fridley Community Center Early Childhood,Fridley Community Center Early Childhood Family Education,NULL,"6085 7th St NE, Fridley, MN 55432","6085 7th Street NE, Fridley, MN 55432",Public,Member,,84,NO,10014000000,Fridley,27003,Anoka,2018-10-01,2022-03-21,2712420,http://www.fridley.k12.mn.us,SY2022-23,45.078203,-93.256967
10014320000,01,0014,320,0014-01-320,Fridley School Readiness,Fridley School Readiness,NULL,"6080 E River Rd, Fridley, MN 55432","6080 East River Road, Fridley, MN 55432",Public,Member,,85,NO,10014000000,Fridley,27003,Anoka,2018-10-01,2022-09-19,2712420,http://www.fridley.k12.mn.us,SY2022-23,45.078045,-93.274351
10014546000,01,0014,546,0014-01-546,Hayes Elementary,Hayes Elementary,NULL,"615 Mississippi St NE, Fridley, MN 55432","615 Mississippi St NE, Fridley, MN 55432",Public,Member,EC-4,10,NO,10014000000,Fridley,27003,Anoka,2007-04-13,2022-03-23,271242000612,,SY2022-23,45.086829,-93.254760
10014549000,01,0014,549,0014-01-549,Fridley ECSE,Early Childhood Special Education School,NULL,"6085 7th St NE, Fridley, MN 55432","6085 7th St NE, Fridley, MN 55432",Public,Member,EC,50,NO,10014000000,Fridley,27003,Anoka,2018-01-26,2022-03-21,271242005079,http://www.fridley.k12.mn.us,SY2022-23,45.078203,-93.256967
10014550000,01,0014,550,0014-01-550,Stevenson Elementary,Stevenson Elementary,NULL,"6080 E River Rd, Fridley, MN 55432","6080 E River Rd, Fridley, MN 55432",Public,Member,EC-4,10,NO,10014000000,Fridley,27003,Anoka,2007-04-13,2022-07-11,271242000614,,SY2022-23,45.078045,-93.274351
10014551000,01,0014,551,0014-01-551,Transitions School,Transitions School,NULL,"6000 W Moore Lake Dr, Fridley, MN 55432","6000 West Moore Lake Drive, Fridley, MN 55432",Public,Member,11-12,50,NO,10014000000,Fridley,27003,Anoka,2010-05-07,2022-11-15,271242002631,,SY2022-23,45.076328,-93.252380
10014552000,01,0014,552,0014-01-552,Fridley Moore Lake Area ALC,Fridley Moore Lake Area Learning Center,NULL,"1317 Rice Creek Road, Fridley, MN 55432","1317 Rice Creek Road, Fridley, MN 55432",Public,Member,9-12,41,NO,10014000000,Fridley,27003,Anoka,2007-10-04,2022-03-21,271242002632,,SY2022-23,45.082677,-93.236940
10014553000,01,0014,553,0014-01-553,Fridley ESY,Fridley Extended School Year,NULL,"6000 W Moore Lake Dr, Fridley, MN 55432","6000 West Moore Lake Dr, Fridley, MN 55432",Public,Member,EC-12,51,NO,10014000000,Fridley,27003,Anoka,2007-06-13,2022-11-15,2712420,,SY2022-23,45.076328,-93.252380
10014632000,01,0014,632,0014-01-632,Fridley TS,Fridley Targeted Services,NULL,"6100 W Moore Lake Dr, Fridley, MN 55432","6100 W Moore Lake Dr, Fridley, MN 55432",Public,Member,KG-8,45,NO,10014000000,Fridley,27003,Anoka,2007-06-13,2022-03-21,271242003428,,SY2022-23,45.080137,-93.251149
10014652000,01,0014,652,0014-01-652,Fridley Middle ALC,Fridley Middle Area Learning Center,NULL,"6100 W Moore Lake Dr, Fridley, MN 55432","6100 West Moore Lake Drive, Fridley, MN 55432",Public,Member,5-8,41,NO,10014000000,Fridley,27003,Anoka,2007-10-04,2022-03-21,271242003427,,SY2022-23,45.080137,-93.251149
10014775000,01,0014,775,0014-01-775,Fridley Online Academy,Fridley Online Academy,NULL,"6000 W Moore Lake Dr, Fridley, MN 55432","6000 West Moore Lake Drive, Fridley, MN 55432",Public,Member,7-12,46,NO,10014000000,Fridley,27003,Anoka,2021-07-08,2022-11-15,271242005332,http://fridleyschools.org,SY2022-23,45.076328,-93.252380
10015000000,01,0015,000,0015-01,St. Francis District Office,St. Francis Area Schools,St. Francis,"4115 Ambassador Blvd NW, Saint Francis, MN 55070","4115 Ambassador Blvd, Saint Francis, MN 55070-9668",Public,Head,,,NO,10015000000,St. Francis,27003,Anoka,2022-09-19,2022-11-17,2733540,http://www.isd15.org,SY2022-23,45.399752,-93.372453
10015013000,01,0015,013,0015-01-013,Saints Online Elementary,Saints Online Elementary,NULL,"4111 Ambassador Blvd NW, Saint Francis, MN 55070","4111 Ambassador Blvd NW, Saint Francis, MN 55070",Public,Member,KG-5,46,NO,10015000000,St. Francis,27003,Anoka,2021-07-08,2021-07-08,273354005333,,SY2022-23,45.400072,-93.371204
10015014000,01,0015,014,0015-01-014,Saints Online Middle School,Saints Online Middle School,NULL,"4111 Ambassador Blvd NW, Saint Francis, MN 55070","4111 Ambassador Blvd NW, Saint Francis, MN 55070",Public,Member,6-8,46,NO,10015000000,St. Francis,27003,Anoka,2021-07-08,2021-07-08,273354005334,,SY2022-23,45.400072,-93.371204
10015015000,01,0015,015,0015-01-015,Saints Online High School,Saints Online High School,NULL,"4111 Ambassador Blvd NW, Saint Francis, MN 55070","4111 Ambassador Blvd NW, Saint Francis, MN 55070",Public,Member,9-12,46,NO,10015000000,St. Francis,27003,Anoka,2015-10-01,2021-07-08,273354004917,,SY2022-23,45.400072,-93.371204
